ASTAP/CCDCIEL DEEPSKY DATABASE (extract from HNSKY database), 30000 objects. Based on SAC81, Wolfgang Steinicke's REV NGC&IC, Leda, Sh2,vdB,HCG,LND,PK.DWB, Barnard's DN. GX>=1_arcmin. IAU named stars included. GC of M31, M33 added. Version 2024-05-17.
RA[0..864000], DEC[-324000..324000], name(s), length [0.1 min], width[0.1 min], orientation[degrees]
295665,94901,NGC2540/PGC23017,13,9,125
61132,-321603,NGC2573/PGC6249/Polarissima_Australis,19,7,85
304466,62224,NGC2596/PGC23714,15,6,65
29149,99691,NGC260/PGC2844,8
310483,89809,NGC2620/PGC24233,20,5,93
317181,266179,NGC2634A/PGC24760,18,4,73
29009,-137644,NGC264/PGC2831,11,3,113
317641,68669,NGC2673/PGC24792,12
06327,104389,NGC27/PGC742,12,5,117
322077,141777,NGC2704/IC2424/PGC25134,10
324632,39951,NGC2725/PGC25332,7,6,54
326791,66471,NGC2744/PGC25480,16,12,120
334018,111298,NGC2796/PGC26178,11,7,80
333817,63818,NGC2797/PGC26160,6,5,21
347047,274749,NGC2938/PGC27473,18,10,105
352698,262672,NGC2963/PGC28155,12,6,165
353920,124973,NGC3012/PGC28270,10
353629,4123,NGC3015/PGC28240,5,4,95
356161,-44936,NGC3058/IC573/PGC28513,13,7,30
361565,117746,NGC3099A/PGC29087,6,5
364314,118898,NGC3118/PGC29415,25,4,41
363614,-58042,NGC3128/PGC29330,16,7,175
366544,165422,NGC3135/PGC29646,9,6,90
366051,-42400,NGC3139/PGC29583,15,13,75
367811,61324,NGC3154/PGC29759,9,4,124
34590,157685,NGC317A/PGC3442,14,13,111
368673,280153,NGC3197/PGC29870,13,10,155
372112,100142,NGC3204/PGC30214,13,9,110
372774,70746,NGC3213/PGC30283,10,8,133
376623,-144009,NGC3250C/PGC30774,17,5,56
380623,265550,NGC3252/PGC31278,19,6,35
381175,-62196,NGC3290/PGC31346,10,5,60
381772,-99104,NGC3307/PGC31430,9,3,28
391315,210379,NGC3408/PGC32616,8,7,127
395713,270690,NGC3465/PGC33099,12,10,171
394852,61650,NGC3473/PGC32978,11,10,40
397113,270724,NGC3500/PGC33277,13,6,54
401139,17397,NGC3535/PGC33760,17,8,178
401070,-36932,NGC3537_2/PGC33753,10,3,175
37963,80434,NGC354/PGC3763,8,4,29
401843,78333,NGC3551/PGC33836,18,17,30
403233,99325,NGC3570/PGC34071,10
408262,12908,NGC3633/PGC34711,11,4,72
410613,-49881,NGC3667B/PGC35034,14,6,40
410896,86204,NGC3670/PGC35067,11,7,35
415012,12557,NGC3716/PGC35545,7,6,150
40258,118061,NGC374/PGC3952,11,5,175
418684,81686,NGC3772/PGC36005,11,6,16
419613,209767,NGC3795A/PGC36137,24,22,80
420440,80747,NGC3808/PGC36227,16,9,0
422089,36581,NGC3833/PGC36441,14,7,27
422177,68726,NGC3834/PGC36443,14,10,129
422346,28534,NGC3843/PGC36471,9,4,42
07388,111819,NGC39/PGC852,11,10,120
40425,3333,NGC391/PGC3976,9,7,45
428975,249587,NGC3961/PGC37390,13
41391,117481,NGC399/PGC4096,9,7,40
430661,51471,NGC3996/PGC37628,9,7,50
430685,90975,NGC3997/PGC37629,16,7,141
432032,29456,NGC4029/PGC37816,12,7,150
432896,249566,NGC4034/PGC37935,17,12,5
435707,92005,NGC4101/PGC38373,10,8,60
437114,250360,NGC4120/PGC38553,17,4,166
436765,234412,NGC4121/PGC38508,4
438533,274055,NGC4159/PGC38777,13,5,35
439318,47686,NGC4165/IC3035/PGC38885,12,8,160
441358,101439,NGC4211/NGC4211A/PGC39221,12,8,105
441863,169292,NGC4226/PGC39312,10,5,127
42821,-105244,NGC423/PGC4266,10,4,114
442779,26188,NGC4247/PGC39480,8,7,48
444128,209136,NGC4284/PGC39775,25,12,102
446007,-45209,NGC4329/PGC40212,11,6,50
446086,269827,NGC4363/PGC40233,14
449706,27709,NGC4466/PGC41170,11,3,101
451868,115532,NGC4509/PGC41660,8,5,155
454535,15723,NGC4576/PGC42152,12,8,159
455153,9568,NGC4587/PGC42253,11,5,48
457453,-25095,NGC4628/PGC42681,17,5,45
457778,44232,NGC4640/NGC4640A/PGC42753,14,8,45
459149,-146968,NGC4661/NGC4650B/PGC42983,12,4,121
458870,-36713,NGC4663/IC811/PGC42946,11,8,170
459701,110637,NGC4676A/IC819/PGC43062,14,6,0
461810,-16489,NGC4678_2/IC824-2/PGC43385,9,5,100
460520,195748,NGC4695/IC3791/PGC43173,11,7,80
462280,98767,NGC4728/NGC4728A/PGC43455,10,7,108
462728,17491,NGC4734/PGC43525,10,8,145
462722,257886,NGC4749/PGC43527,17,3,158
465293,99076,NGC4807/PGC44037,10,8,21
467440,101244,NGC4860/PGC44539,9,8,126
467418,125503,NGC4861/IC3961/PGC44536,42,16,15
468177,100638,NGC4898_1/PGC44736,6,4,90
469242,-40962,NGC4920/IC4134/PGC44958,10,7,170
469811,100915,NGC4931/PGC45055,16,6,78
471058,-29378,NGC4948A/PGC45242,15,13,20
472149,102775,NGC4971/PGC45406,10
475921,-155688,NGC5011B/PGC45918,8,4,77
477020,-57427,NGC5038/PGC46081,15,3,95
477450,-58776,NGC5046/PGC46141,8,7,54
478122,45175,NGC5058/PGC46241,6
481764,101936,NGC5117/PGC46746,22,10,154
482370,111555,NGC5131/PGC46819,21,3,81
484950,115316,NGC5166/NGC5166A/PGC47234,23,4,67
484900,168020,NGC5169/PGC47231,21,8,103
492400,139660,NGC5267/PGC48393,14,5,56
493309,15345,NGC5270/PGC48527,11,8,20
495360,276582,NGC5323/PGC48785,14,4,163
498859,215510,NGC5342/PGC49192,11,4,152
51217,-65392,NGC539/NGC563/PGC5269,16,13,145
504695,27727,NGC5405/PGC49906,8
505375,27662,NGC5418/PGC49997,11,5,44
505561,117037,NGC5433/PGC50012,16,4,3
505490,195381,NGC5447/NGC5450,10
506330,195722,NGC5462,10
511401,4582,NGC5501/PGC50724,8,6,67
512902,54528,NGC5522/PGC50889,18,4,50
514032,39188,NGC5531/PGC50999,9
513837,142208,NGC5536/PGC50986,12,10,144
51851,-5898,NGC557/IC1703/PGC5351,18,6,123
517005,47636,NGC5583/PGC51313,8,6,80
517486,133642,NGC5596/PGC51355,11,8,100
521265,109485,NGC5639/NGC5639A/PGC51730,14,9,98
52900,-4701,NGC565/PGC5481,13,4,36
53429,116396,NGC566/PGC5545,16,4,178
523585,114013,NGC5672/IC1030/PGC51964,8,5,50
525430,29880,NGC5681/PGC52169,9,7,5
525713,174907,NGC5693/PGC52194,18,15,0
528389,139097,NGC5732/PGC52438,14,7,40
529920,67970,NGC5737/PGC52582,13,8,170
531984,-66648,NGC5744/PGC52761,10,7,108
531245,139609,NGC5755/PGC52690,13,10,15
532221,49204,NGC5758/PGC52787,11,9,150
537536,179013,NGC5794/PGC53378,10
536427,263275,NGC5808/NGC5819/PGC53251,9
55657,110336,NGC588,7
55770,-59527,NGC594/PGC5769,14,6,32
56140,110492,NGC595,5
567924,259809,NGC6011/PGC56008,20,7,110
575525,74750,NGC6027/NGC6027E/PGC56579,10,7,84
577811,75441,NGC6032/PGC56842,16,7,0
578120,61915,NGC6034/PGC56877,10,8,54
578041,75207,NGC6035/PGC56864,9
577604,134494,NGC6038/PGC56812,11
576891,69694,NGC6046/NGC6028/PGC56716,13,11,30
579090,63827,NGC6047/PGC57033,11,8,90
582109,60120,NGC6073/PGC57353,13,7,130
583768,35524,NGC6081/IC1202/PGC57506,18,6,131
587735,207414,NGC6130/PGC57828,10,7,25
592443,70551,NGC6149/PGC58183,11,8,22
593739,199864,NGC6182/PGC58338,14,4,146
599718,237743,NGC6214/PGC58709,10,8,145
604985,22724,NGC6224/PGC59017,10
604839,223922,NGC6244/PGC59009,16,3,140
611039,212241,NGC6285/PGC59344,12,7,129
612564,212295,NGC6290/PGC59428,11,10,30
613835,219758,NGC6292/PGC59498,16,8,105
618435,149944,NGC6311/PGC59750,11
630418,22613,NGC6378/PGC60418,13,9,5
638036,-222055,NGC6403/PGC60750,5
57007,-272004,NGC643,15
639142,65300,NGC6430/PGC60805,19,6,97
59534,-270041,NGC643B/PGC6117,15,3,113
58411,-233623,NGC646_1/PGC6010,20,15,78
644704,66155,NGC6490/PGC61079,10,8,115
642778,214096,NGC6497/NGC6498/PGC60999,14,7,113
61456,128299,NGC653/PGC6290,15,2,39
11449,-82571,NGC66/PGC1236,12,7,32
664881,123489,NGC6640/PGC61913,11,8,153
667815,122619,NGC6657/PGC62019,10,6,138
673628,145322,NGC6695/PGC62296,11,7,12
689240,-183767,NGC6754A/PGC62816,17,3,102
65915,-98879,NGC689/PGC6724,10,6,68
732951,-9251,NGC6900/PGC64530,10,8,178
734131,210039,NGC6916/PGC64600,18,12,90
737928,-7890,NGC6922/PGC64814,13,10,150
740214,-40928,NGC6931/PGC64963,10,4,125
744750,-116951,NGC6947/PGC65193,16,10,51
753906,-66838,NGC6986/PGC65750,10,6,8
11024,108284,NGC70/IC1539/PGC1194,16,14,0
774370,-155349,NGC7072/PGC66874,9,7,90
773660,-41359,NGC7073/PGC66847,9,8
771841,226410,NGC7076/PK_101+8.1/PNG101.8+08.7/PN_A66_75,9
779745,31958,NGC7101/PGC67118,5
779845,22629,NGC7102/PGC67120,16,9,153
787183,11060,NGC7147/PGC67518,10,9,5
793959,2057,NGC7189/PGC67934,10,7,115
11084,108146,NGC72/PGC1204,11,9,15
68854,141779,NGC721/PGC7097,17,10,135
798909,-82631,NGC7220/PGC68241,9,7,3
798913,139395,NGC7227/PGC68243,13,6,8
799086,139316,NGC7228/PGC68254,21,12,156
69877,132488,NGC732/PGC7270,14,10,28
815178,122658,NGC7343/PGC69391,10,8,160
819460,40073,NGC7372/PGC69670,10,9,78
827125,128891,NGC7440/PGC70152,14,11,84
827666,55974,NGC7442/PGC70183,11
829081,56097,NGC7461/PGC70290,9,7,150
829234,97391,NGC7466/IC5281/PGC70299,15,5,26
830501,72285,NGC7475_1/PGC70383,11,9,54
832105,101446,NGC7487/PGC70496,20,18,141
839020,-15899,NGC7592/PGC70999,11,9,57
70696,120155,NGC761/PGC7395,14,5,143
843376,-208395,NGC7652/PGC71402,12,7,106
842715,-68613,NGC7656/PGC71357,12,11,50
848923,-235426,NGC7697/IC5333/PGC71800,16,3,87
852336,105077,NGC7729/PGC72083,18,6,7
858565,97512,NGC7767/PGC72601,10,2,142
00605,22470,NGC7802/PGC81,11,6,52
00901,113191,NGC7806/PGC112,11,8,20
02645,113301,NGC7819/PGC303,15,12,109
73460,115460,NGC789/PGC7760,12,8,3
12275,3000,NGC78B/PGC1309,10,7,134
73996,115479,NGC798/PGC7823,12,5,137
74695,103726,NGC805/PGC7899,11,7,115
74365,-83924,NGC808/PGC7865,12,6,7
77145,105245,NGC819/PGC8174,6,4,10
77222,-28045,NGC829/PGC8182,11,6,60
79397,134919,NGC845/PGC8438,17,4,149
78722,13607,NGC851/PGC8368,10,6,135
12843,-175195,NGC89/PGC1374,12,6,148
05345,85744,NGC9/PGC652,11,7,155
90698,106520,NGC953/PGC9586,13
91834,-38734,NGC977/PGC9713,20,16,26
95274,150016,NGC999/PGC10026,12,8,48
216411,-144160,PGC18236,11,7,65
258826,258611,PGC20348/UGC3697,22,5,78
266679,222098,PGC20927/UGC3826,33,28,97
322315,-74077,PGC25155,14,8,135
323031,-240223,PGC25202,26,5,50
388615,39878,PGC32251/UGC5897,27,9,72
36281,172783,PGC3603/UGC622,12,7,161
421463,185753,PGC36343/UGC6667,12,4,87
442760,1570,PGC39474/UGC7332,19,13,130
466668,-34682,PGC44358,37,5,114
469859,14371,PGC45071/UGC8153,16,16
470037,-116054,PGC45096,18,6,42
476138,-156694,PGC45960,14,7,23
495008,-150695,PGC48738,27,13,132
510129,-9273,PGC50587/UGC9057,27,6,176
534832,-136749,PGC53049,14,11,72
545321,-138526,PGC54078,15,12,92
561103,59579,PGC55506/UGC9912,10,5,73
567445,74018,PGC55973/UGC10020,12,11
688238,104423,PGC62781/UGC11404,20,11,58
749872,-92515,PGC65472,12,11
670663,-61547,PK_016-04.2/PN_M1-56/PNG016.1-04.7,2
672203,-38387,PK_022-02.1/PN_M1-57/PNG022.1-02.4,2,1.3
757383,132097,PK_080-06.1/V*V1610Cyg/Eg_nebula,10,5
801639,206914,PK_103+00.1/PN_M2-51/PNG103.2+00.6,12
255192,10019,PK_212+04.1/PN_M1-9/PNG212.0+04.3,2
276222,-41550,PK_228+05.1/PN_M1-17/PNG228.8+05.3,0.5
259555,-57960,PK_229-02.1/PN_K1-10/PNG229.6-02.7,14,8
332329,-199697,PK_275-04.2/WRAY15-344,0.3
367177,-189497,PK_280+02.1/PN_Sa2-56/PNG280.0+02.9,3
364436,-230070,PK_286-06.1/WRAY16-66/PNG286.0-06.5,2
468412,-204821,PK_304+05.2/WRAY16-122/PNG304.2+05.9,6
502939,-212072,PK_311+02.1/WRAY16-142/PNG311.4+02.8,2
593710,-212964,PK_327-07.1/WRAY16-222/PNG327.8-07.2,4,3
597212,-193811,PK_332-04.1/WRAY16-227/PNG332.3-04.2,0.8
642180,-110095,PK_359-01.1/PN_M1-29/PNG359.1-01.7,2,1.2
819694,136990,PGC69681/UGC12181,12,10,159
466321,-6144,PGC44254/UGC8067,13,5,138
394720,-141986,PGC32962,21,9,155
814111,-71306,PGC69309,11,8,75
93644,152715,PGC9873/UGC2073,11,6,86
119253,155663,PGC12333/UGC2655,17,7,178
380598,49516,PGC31275/UGC5739,11,4,152
22262,-167919,PGC2215,17,11,85
364390,169223,PGC29427/UGC5451,19,8,101
485271,-63044,PGC47289,25,10,3
506744,-122259,PGC50172,13,9,95
676117,-227932,PGC62391,16,10,51
702621,-309656,PGC63310,23,9,108
351636,6006,PGC28010/UGC5228,23,6,123
429113,22208,PGC37400/UGC6886,12,8,78
466205,-73731,PGC44228,14,11,123
599394,207807,PGC58684/UGC10500,16,16
441079,-110758,PGC39163,24,6,178
355967,-93345,PGC28490,13,11,7
808085,127867,PGC68880/UGC12039,16,9,168
187052,242957,PGC16897/UGC3252,16,12,37
823896,-218518,PGC69915,14,11,12
96460,-54508,PGC10153,13,10,153
252456,-135888,PGC19999,10,9,27
183957,272143,PGC16750/UGC3230,15,11,16
385623,124015,PGC31923/UGC5829,45,42
363204,-12147,PGC1072167,12,8,23
106697,-36602,PGC11198,30,6,141
200392,-258325,PGC17451,15,13,108
261912,-105569,PGC20551,20,12,137
361970,-53802,PGC29136,16,7,84
400147,184332,PGC33633/UGC6162,20,11,91
465442,-96513,PGC44073,13,10,39
469233,-53579,PGC44952,14,7,170
470097,-107384,PGC45098,28,4,128
476141,-55552,PGC45958,19,13,32
534724,-73586,PGC53035,17,10,138
558084,-139143,PGC55256,19,6,174
573433,172322,PGC56398/UGC10097,14,11,124
75055,-198403,PGC7941,15,12,119
247405,54897,PGC19763/UGC3578,14,7,19
498689,-110808,PGC49180,13,9,136
324203,188979,PGC25290/UGC4713,16,11,179
331822,178702,PGC25976/UGC4844,12,8,169
848935,65616,PGC71801/UGC12682,12,9,40
438580,230092,PGC38788/UGC7179,17,3,135
126192,-15273,PGC13014,10,8,104
846702,-219353,PGC71650,14,11,29
551160,-86832,PGC54644,12,6,118
676158,-207702,PGC62394,15,8,32
838228,109206,PGC70926/UGC12476,13,7,91
419549,61717,PGC36122/UGC6614,13,12,141
13463,-193132,PGC1440,23,15,34
206323,-69449,PGC17668,21,6,8
291319,-89337,PGC22716,21,7,42
470406,-109329,PGC45149,12,9,35
480147,-129760,PGC46521,26,12,97
521111,-124958,PGC51702,13,10
720358,-142739,PGC63968,14,12,90
848675,-254272,PGC71776,13,9,12
71319,-29385,PGC7485,12,9,80
47423,-61417,PGC889345,12,6,171
719410,112950,Sh2-98,150
586356,229871,PGC57722/UGC10334,12,5,149
274228,48964,PGC21401/UGC3936,12,9,98
366621,-142897,PGC29655,15,11,61
464842,47654,PGC43944/UGC8032,27,6,166
815775,42371,PGC69429,15,5,146
415224,132113,PGC35569/UGC6517,16,9,38
843879,-116599,PGC71431,14,11
817674,-76194,PGC69557,11,9,33
260317,37877,PGC20445/UGC3755,16,7,147
812508,118300,PGC69173/UGC12082,27,24
374875,-158272,PGC30544,12,12
262128,241600,PGC20567/UGC3764,11,8,121
787597,-131410,PGC67552,15,7,15
175452,-12836,PGC16215,15,11,167
203383,-150254,PGC17552,11,9,134
393808,-182017,PGC32877,17,8,84
427798,-15934,PGC37238,23,7,92
482208,-283259,PGC46799,14,6,109
528664,-31951,PGC52460,13,9,154
536295,300926,PGC53240/UGC9650,13,3,6
729255,-135043,PGC64365,12,11
838032,122385,PGC70909/UGC12474,11,4,87
822610,112949,PGC69858/UGC12214,11,9,151
319383,-63880,PGC24913,15,11,123
640108,-213330,PGC372773,10,7,117
3290,-180973,PGC382,13,9,48
640108,-213330,PGC60842,10,7,117
386163,-35482,PGC31979,15,14
246394,-187712,PGC19705,19,8,17
45459,-96634,PGC4557,14,10,103
44713,-116152,PGC4478,14,11,90
488866,-123523,PGC47860,14,12,29
821242,99301,PGC69768/UGC12193,10,9
574479,108216,PGC56479/UGC10104,16,13,164
37618,-78776,PGC3727,16,8,16
434114,-157154,PGC38102,16,9,46
456160,-33477,PGC42437,11,7,28
65710,-97496,PGC6697,13,10,12
99393,-89333,PGC10444,17,4,157
160662,-225331,PGC15163,14,12,107
382140,-100500,PGC31495,11,4,12
385915,-94500,PGC31951,16,7,66
402760,-17429,PGC33996,11,6,63
406949,-175485,PGC34548,19,15,97
460529,-194207,PGC43176,13,9,81
472527,-162047,PGC45465,15,9,143
474016,-155563,PGC45680,21,6,85
533729,-36591,PGC52935,17,9,147
741310,-9954,PGC65021,16,5,66
366471,-104046,PGC29639,11,6,107
386055,146787,PGC31959/UGC5838,11,5,128
256940,166017,PGC20220/UGC3683,20,13,48
624090,-216572,PGC60092,14,8,91
858662,3804,PGC72618/UGC12810,17,7,53
344542,-220614,PGC27201,19,15,59
390135,-4645,PGC32463/UGC5943,11,8
449933,171111,PGC41239/UGC7639,18,10,150
814229,-90852,PGC69323,17,9,80
382946,-137132,PGC31622,17,16
791447,65439,PGC67774/UGC11868,20,18
490478,-118825,PGC48125,15,7,37
496911,-109628,PGC48950,14,10,176
314614,211831,PGC24545/UGC4549,13,10,6
12051,39165,PGC1292/UGC191,20,17,150
363505,-159201,PGC29320,17,9,114
537128,-70793,PGC53336,16,11,152
682602,-171183,PGC62614,18,6,2
263586,184653,PGC20668/UGC3792,18,13,67
385706,-171423,PGC31932,17,11,59
444488,62954,PGC39857/UGC7399A,14,7,80
482684,-109553,PGC46869,14,7,74
498925,-173101,PGC49198,16,5,164
509150,-177243,PGC50467,14,5,35
512101,-163489,PGC50798,28,5,136
519454,-19447,PGC51523,14,7,96
522825,-103498,PGC51890,19,7,152
551576,-148441,PGC54685,26,21,7
732457,-86862,PGC64506,14,10,117
788449,-207401,PGC67605,18,7,150
843309,-268861,PGC71399,15,7,70
311777,192444,PGC24351/UGC4514,18,7,71
801749,-98650,PGC68462,14,9,68
839911,94546,PGC71092/UGC12515,16,11,50
394708,-72006,PGC32961,16,9,147
92884,-27661,PGC9822,10,8
111062,-165463,PGC11595,18,6,15
538413,70823,PGC53448/UGC9622,12,7,178
835931,23149,PGC70708/UGC12423,30,3,145
421322,1204,PGC36325/UGC6665,13,5,42
468200,-81691,PGC44743,18,14,161
209184,-91720,PGC17893,14,12,77
87283,-92296,PGC9204,11,8,11
332957,168851,PGC26082/UGC4870,12,4,138
705426,-215242,PGC63396,11,11
729698,-177528,PGC64384,15,12,124
358079,-25847,PGC28718,15,6,0
372433,234620,PGC30247/UGC5576,12,7,1
502693,-299092,PGC49670,14,8,78
532759,-51429,PGC52853,13,10,102
813269,-253015,PGC69236,13,10,141
466649,-107159,PGC44355,15,8,16
839183,90838,PGC71013/UGC12490,11,8,89
473342,101462,PGC45580/UGC8229,12,7,61
475851,-71917,PGC45911,31,5,0
810806,141690,PGC69055/UGC12064,10,7,40
390810,-123950,PGC32542,20,5,49
424802,16157,PGC36824/UGC6771,10,2
386644,-115955,PGC32039,16,10,163
435232,64390,PGC38285/UGC7073,12,8,115
598543,181244,PGC58631/UGC10486,13,10,91
337831,160398,PGC26563/UGC4982,11,4,4
661735,-203348,PGC61803,14,11
160795,-154219,PGC15173,15,9,4
417480,-176505,PGC35853,13,8,55
101487,7657,PGC10670/UGC2302,47,45
50540,-125015,PGC5154,16,11
588538,144375,PGC57882/UGC10349,14,5,66
853073,-13202,PGC72139,19,5,38
106866,-268044,PGC11217,19,6,11
188709,-224023,PGC16968,13,7,47
212320,-117877,PGC18059,14,11,119
327658,-15682,PGC25539,15,7,50
384044,-108962,PGC31738,15,6,13
396687,-158542,PGC33225,18,9,117
713759,-95156,PGC63711,16,10,127
818881,-177397,PGC69639,16,5,75
6167,111058,PGC726/UGC93,19,15,64
93446,-49157,PGC9861,17,14,122
474696,-100837,PGC45764,13,5,147
455903,-147984,PGC42392,13,12,37
464455,-72658,PGC43871,14,13,107
45539,-116919,PGC4566,13,12
516144,-107091,PGC51229,14,11,180
516733,-98142,PGC51287,13,9,154
748288,-137119,PGC65371,13,11,2
175961,-254163,PGC16258,22,11,79
215427,-188823,PGC18182,11,9,97
273194,-180905,PGC21342,11,9,128
285042,-275085,PGC22174,32,8,137
367676,-100222,PGC29743,23,4,139
36003,-245258,PGC3579,11,9,141
432807,-121955,PGC37921,12,8,21
42609,-201135,PGC4228,13,12
483656,-173649,PGC47003,21,6,170
498186,-176060,PGC49106,18,5,0
610859,-76583,PGC59338,15,8,119
721558,-83863,PGC64018,15,9,98
725878,-134387,PGC64190,12,9,60
730112,-133153,PGC64410,14,7,152
808675,-197071,PGC68918,12,10,49
422871,72450,PGC36574/UGC6719,10,7,40
51315,115691,PGC5284/UGC987,16,4,31
746101,288561,PGC65255/UGC11635,21,8,34
72181,-123539,PGC7591,16,12,167
500712,54159,PGC49434/UGC8827,11,8
512534,56241,PGC50848/UGC9110,13,6,18
279136,252117,PGC21712/UGC3984,20,8,52
222761,-77760,PGC18583,13,12,134
332811,55663,PGC26063/UGC4873,12,8,47
505930,-120088,PGC50064,13,10,75
293527,-221977,PGC22879,14,7,134
576240,75057,PGC56636/UGC10127,17,10,70
299419,76269,PGC23319/UGC4329,11,9,129
398745,57822,PGC33460/UGC6137,12,8,108
457708,-109475,PGC42738,11,8,11
701280,-109260,Arp2,23,22,165
640483,-119036,Djorgovski1,13
528387,12491,IC1042/PGC52433,11,11
533613,227775,IC1065/PGC52924,10,8,141
562728,-6245,IC1128/PGC55648,11,9,0
582344,36144,IC1199/PGC57373,13,5,157
585130,40670,IC1206/PGC57623,11,6,2
585973,245531,IC1218/PGC57699,11,3,57
611097,72147,IC1236/PGC59350,10,8,51
609759,198097,IC1237/PGC59280,19,10,20
618999,215982,IC1248/PGC59791,9,8,30
631820,157535,IC1262/PGC60479,12,6,85
735857,10474,IC1320/PGC64685,10,6,87
751371,-58629,IC1333/IC1334/PGC65614,15,8,69
55717,-53333,IC141/PGC5765,13,10
833250,-45501,IC1471/PGC70561,8,4,165
855330,6081,IC1507/PGC72330,13,5,134
3131,-41408,IC1529/PGC364,12,11,0
19600,-92192,IC1553/PGC1977,12,3,15
28385,100182,IC1584/PGC2766,16,14,90
43389,-181447,IC1650/PGC4334,13,7,62
47222,-61381,IC1667/PGC4694,10,9,69
47287,-60493,IC1670A/PGC4707,19,4,126
47328,-60491,IC1670B/PGC4711,14,4,94
49334,119735,IC1682/PGC4983,8,4,126
50924,-5822,IC1696/PGC5231,9,8,10
51562,59764,IC1702/PGC5321,12,10,170
54552,61880,IC1711/PGC5643,26,5,43
69710,24284,IC1749/PGC7235,9,7,149
71994,-39883,IC1767/PGC7568,18,7,75
73628,27884,IC1772/PGC7781,7,7
83411,124062,IC1792/PGC8839,11,7,33
119745,-116874,IC1913/PGC12404,19,3,149
76476,-7531,IC205/PGC8098,9,9
167877,-276612,IC2103/PGC15758,18,3,89
184109,-73245,IC2119/PGC16759,11,7,56
81706,-42932,IC217/IC1787/PGC8673,22,5,39
258795,94935,IC2180/PGC20344,11,8,0
259903,68387,IC2181/PGC20417,9,5,140
276336,123228,IC2203/PGC21555,12,10,162
287938,119845,IC2214/PGC22417,8,7,51
296467,85919,IC2239/PGC23078,10,7,168
89963,4246,IC231/PGC9514,10,8,160
302214,77166,IC2341/PGC23552,13,6,1
314709,65830,IC2392/PGC24559,6,5,6
340488,14145,IC2481/PGC26826,9,6,160
362100,-122221,IC2536/PGC29157,19,4,45
366403,87893,IC2551/PGC29632,10,8,33
411940,41183,IC2822/PGC35196,15,7,115
415146,-35009,IC2910/PGC35557,17,12,130
422044,71099,IC2951/PGC36436,14,7,80
441043,50504,IC3061/PGC39152,22,4,122
441125,51961,IC3065/PGC39173,11,8,0
448315,57229,IC3365/PGC40811,17,7,72
449626,41161,IC3413/PGC41155,10,6,160
449965,38216,IC3425/PGC41244,16,7,35
450802,50812,IC3442/PGC41435,9,8
454149,45073,IC3586/PGC42099,11,10,90
459448,69040,IC3745/PGC43009,7,7
461354,53666,IC3806/PGC43303,14,5,177
468516,100954,IC4051/PGC44828,9,8,49
482022,-93993,IC4232/PGC46779,11,4,2
487111,-107036,IC4275/PGC47573,9,5,22
487585,-97809,IC4281/PGC47653,14,9,94
488703,-98296,IC4288/PGC47831,12,6,112
513635,-114312,IC4388/PGC50964,11,10,66
514692,-112854,IC4393/PGC51061,24,3,77
532454,-80661,IC4501/PGC52810,10,7,63
609095,95988,IC4630/PGC59257,8,5,6
626378,-288228,IC4640/PGC60209,9,8,90
625050,273055,IC4660/PGC60124,13,3,170
662594,-202927,IC4709/PGC61835,11,6,4
676276,-228544,IC4764/PGC62396,13,3,127
678815,-251734,IC4773/PGC62498,16,9,137
678935,-211728,IC4783/PGC62502,11,10
685214,-226971,IC4805/PGC62693,13,4,21
687418,-239482,IC4813/PGC62758/PGC304104,14,11,35
687726,-202173,IC4817/PGC62771,16,5,12
693911,-230423,IC4834/PGC62996,11,5,125
699358,-226558,IC4849/PGC63192,11,5,116
706625,-190235,IC4876/PGC63434,13,9,120
709206,-199963,IC4883/PGC63537,14,5,163
709612,-209263,IC4884/PGC63546,13,4,166
710318,-218345,IC4885/PGC63577,19,4,113
723523,-221142,IC4936/PGC64088,15,8,10
729655,-187514,IC4983/PGC64382,10,9,42
730314,-198129,IC4986/PGC64423,20,9,20
741156,-264429,IC5014/PGC65015,5,5
746217,-205308,IC5034/PGC65261,15,7,22
756103,-258518,IC5069/PGC65870,9,9
776227,-266802,IC5109/PGC66963,9,7,174
782893,-260714,IC5123/PGC67283,15,5,18
786247,-266391,IC5130/PGC67445,19,6,109
791389,-98692,IC5149/PGC67770,12,5,32
799682,-137258,IC5175/PGC68296,14,5,94
810300,-165585,IC5224/PGC69011,15,4,167
820264,-233390,IC5249/PGC69707,36,4,14
851624,-80990,IC5343/PGC72032,8,6
856389,-8330,IC5351/PGC72404,5,4,177
1578,59919,IC5378_1/PGC177,11,9
348600,24972,IC551/PGC27645,8,7,168
351003,106030,IC558/PGC27931,8,8
364980,-9096,IC593/PGC29482,7,6,81
371650,-20362,IC603/PGC30166,13,9,157
411535,35955,IC692/PGC35151,7,5,125
413199,32757,IC696/PGC35332,10,9,144
421637,32308,IC722/PGC36365,11,7,66
422905,-5765,IC728/PGC36580,13,6,65
431528,-1885,IC753/PGC37745,4,3,30
433778,17442,IC756/PGC38054,18,7,102
456758,-18033,IC804/PGC42549,10,6,84
458909,-15964,IC812/PGC42952,8,5,120
459118,82929,IC813/PGC42981,9,8,36
462764,193305,IC830/PGC43533,8,4,165
467220,38220,IC840/PGC44495,8,6,30
468936,104870,IC843/PGC44908,11,6,131
472567,216568,IC852/PGC45472,11,9,20
473216,189988,IC853/IC4205/PGC45560,16,13,33
